id,kingdom,phylum,class,order,family,genus,species,type
Zotu546,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae,,,
Zotu846,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__uncultured, s__uncultured_bacterium,
Zotu491,d__Bacteria, p__Planctomycetota, c__Pla3_lineage, o__Pla3_lineage, f__Pla3_lineage, g__Pla3_lineage,,
Zotu641,d__Bacteria, p__Acidobacteriota,,,,,,
Zotu998,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Vicinamibacterales, f__uncultured, g__uncultured, s__metagenome,
Zotu485,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu536,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__SBR1031, f__SBR1031, g__SBR1031, s__uncultured_Gemmatimonadetes,
Zotu377,d__Bacteria, p__Acidobacteriota, c__Subgroup_5, o__Subgroup_5, f__Subgroup_5, g__Subgroup_5, s__uncultured_bacterium,
Zotu512,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Microscillaceae, g__uncultured, s__uncultured_Ohtaekwangia,
Zotu525,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Caldilineales, f__Caldilineaceae, g__uncultured, s__uncultured_bacterium,
Zotu429,d__Bacteria, p__Gemmatimonadota, c__Longimicrobia, o__Longimicrobiales, f__Longimicrobiaceae, g__Longimicrobiaceae, s__uncultured_bacterium,
Zotu569,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__RBG-13-54-9, f__RBG-13-54-9, g__RBG-13-54-9, s__uncultured_eubacterium,
Zotu325,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__ADurb.Bin063-1,,
Zotu388,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__uncultured,,
Zotu187,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Vicinamibacterales, f__uncultured, g__uncultured,,
Zotu788,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__WD260, f__WD260, g__WD260, s__uncultured_bacterium,
Zotu469,d__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Oceanobacillus, s__uncultured_bacterium,
Zotu518,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Pyrinomonadales, f__Pyrinomonadaceae, g__RB41,,
Zotu416,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__uncultured, f__uncultured, g__uncultured, s__uncultured_Acidimicrobiia,
Zotu503,d__Bacteria, p__Chloroflexi, c__TK10, o__TK10, f__TK10, g__TK10, s__Chloroflexi_bacterium,
Zotu460,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Gaiellales, f__uncultured, g__uncultured,,
Zotu571,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Cytophagaceae, g__Sporocytophaga,,
Zotu138,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae,,,
Zotu567,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Blastocatellales, f__Blastocatellaceae, g__JGI_0001001-H03,,
Zotu316,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu179,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Methylophilaceae, g__Methylotenera,,
Zotu542,d__Bacteria, p__Planctomycetota, c__BD7-11, o__BD7-11, f__BD7-11, g__BD7-11, s__uncultured_Planctomycetaceae,
Zotu730,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Mycobacteriaceae, g__Mycobacterium,,
Zotu499,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Rhodanobacteraceae, g__Ahniella, s__uncultured_bacterium,
Zotu144,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__RBG-13-54-9, f__RBG-13-54-9, g__RBG-13-54-9, s__uncultured_sludge,
Zotu539,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__Conexibacter, s__uncultured_bacterium,
Zotu371,d__Archaea, p__Crenarchaeota, c__Nitrososphaeria, o__Nitrososphaerales, f__Nitrososphaeraceae, g__Candidatus_Nitrososphaera,,
Zotu381,d__Bacteria, p__Desulfobacterota, c__Desulfuromonadia, o__Bradymonadales, f__Bradymonadaceae, g__Bradymonadaceae, s__uncultured_gamma,
Zotu809,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu456,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__Pedosphaeraceae,,
Zotu286,d__Archaea, p__Halobacterota, c__Halobacteria, o__Halobacterales, f__Haloferacaceae, g__uncultured, s__uncultured_archaeon,
Zotu364,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Polyangiaceae, g__Pajaroellobacter, s__uncultured_bacterium,
Zotu245,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__11-24, f__11-24, g__11-24,,
Zotu303,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu390,d__Archaea, p__Crenarchaeota, c__Nitrososphaeria, o__Nitrososphaerales, f__Nitrososphaeraceae, g__Nitrososphaeraceae,,
Zotu484,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium, s__uncultured_bacterium,
Zotu463,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu346,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingobium, s__metagenome,
Zotu235,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Caldilineales, f__Caldilineaceae, g__uncultured, s__uncultured_bacterium,
Zotu644,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae,,,
Zotu526,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae,,,
Zotu357,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__Phormidiaceae, g__Trichocoleus_SAG_26.92, s__Coleofasciculus_chthonoplastes,
Zotu255,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae, g__uncultured, s__uncultured_bacterium,
Zotu432,d__Bacteria, p__Dependentiae, c__Babeliae, o__Babeliales, f__Babeliales, g__Babeliales, s__uncultured_bacterium,
Zotu472,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__uncultured, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu500,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__Conexibacter, s__uncultured_bacterium,
Zotu312,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Cyclobacteriaceae, g__Cyclobacteriaceae, s__Rhodonellum_psychrophilum,
Zotu299,d__Bacteria, p__Acidobacteriota, c__Acidobacteriae, o__Acidobacteriales,,,,
Zotu589,d__Bacteria, p__Armatimonadota, c__uncultured, o__uncultured, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu314,d__Bacteria, p__Chloroflexi, c__TK10, o__TK10, f__TK10, g__TK10, s__uncultured_bacterium,
Zotu462,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria,,,,,
Zotu1189,d__Bacteria, p__Acidobacteriota, c__Holophagae, o__Subgroup_7, f__Subgroup_7, g__Subgroup_7, s__uncultured_soil,
Zotu382,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Microscillaceae,,,
Zotu494,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu259,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__CPla-3_termite_group, g__CPla-3_termite_group, s__uncultured_bacterium,
Zotu322,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Blastocatellales, f__Blastocatellaceae, g__Blastocatella, s__uncultured_soil,
Zotu315,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__uncultured_bacterium,
Zotu630,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Vicinamibacterales, f__uncultured, g__uncultured, s__uncultured_Acidobacteria,
Zotu1495,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae, g__HSB_OF53-F07, s__uncultured_bacterium,
Zotu335,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium, s__uncultured_Myxococcales,
Zotu443,d__Bacteria, p__Chloroflexi, c__TK10, o__TK10, f__TK10, g__TK10, s__uncultured_bacterium,
Zotu328,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14, s__uncultured_bacterium,
Zotu447,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__metagenome,
Zotu440,d__Bacteria, p__Methylomirabilota, c__Methylomirabilia, o__Rokubacteriales, f__Rokubacteriales, g__Rokubacteriales, s__uncultured_bacterium,
Zotu358,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__alphaI_cluster, s__uncultured_bacterium,
Zotu206,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__Pedosphaeraceae,,
Zotu296,d__Bacteria, p__Acidobacteriota, c__Acidobacteriae, o__Bryobacterales, f__Bryobacteraceae, g__Bryobacter,,
Zotu351,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14,,
Zotu238,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Thermomicrobiales, f__JG30-KF-CM45, g__JG30-KF-CM45, s__uncultured_soil,
Zotu515,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Caldilineales, f__Caldilineaceae, g__uncultured, s__uncultured_bacterium,
Zotu348,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__IMCC26256, f__IMCC26256, g__IMCC26256,,
Zotu48,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Sandaracinaceae, g__uncultured,,M
Zotu352,d__Bacteria, p__Myxococcota, c__Myxococcia, o__Myxococcales, f__Myxococcaceae, g__P3OB-42, s__uncultured_bacterium,
Zotu635,d__Bacteria, p__Actinobacteriota, c__MB-A2-108, o__MB-A2-108, f__MB-A2-108, g__MB-A2-108, s__uncultured_bacterium,
Zotu308,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Pyrinomonadales, f__Pyrinomonadaceae, g__RB41,,
Zotu267,d__Bacteria, p__FCPU426, c__FCPU426, o__FCPU426, f__FCPU426, g__FCPU426,,
Zotu394,d__Bacteria, p__Chloroflexi, c__AD3, o__AD3, f__AD3, g__AD3,,
Zotu260,d__Bacteria, p__Chloroflexi, c__KD4-96, o__KD4-96, f__KD4-96, g__KD4-96,,
Zotu370,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Chthoniobacterales, f__Chthoniobacteraceae, g__Candidatus_Udaeobacter, s__uncultured_Prosthecobacter,
Zotu354,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Granulosicoccales, f__Granulosicoccales, g__Methylohalomonas, s__uncultured_bacterium,
Zotu411,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas,,
Zotu249,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__uncultured,,M
Zotu262,d__Archaea, p__Halobacterota, c__Halobacteria, o__Halobacterales, f__Haloferacaceae, g__Haloferacaceae, s__uncultured_haloarchaeon,
Zotu396,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu481,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu454,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Thermobaculales, f__Thermobaculaceae, g__Thermobaculum, s__uncultured_bacterium,
Zotu264,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Saprospiraceae, g__uncultured,,
Zotu279,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Gemmata, s__Gemmata_sp.,
Zotu430,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14, s__uncultured_Rubrobacteria,M
Zotu347,d__Bacteria, p__Armatimonadota, c__uncultured, o__uncultured, f__uncultured, g__uncultured, s__metagenome,
Zotu417,d__Bacteria, p__Myxococcota, c__Polyangia, o__Blfdi19, f__Blfdi19, g__Blfdi19, s__metagenome,
Zotu171,d__Bacteria, p__Acidobacteriota, c__Subgroup_25, o__Subgroup_25, f__Subgroup_25, g__Subgroup_25, s__uncultured_Acidobacteria,
Zotu543,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu302,d__Bacteria, p__Chloroflexi, c__JG30-KF-CM66, o__JG30-KF-CM66, f__JG30-KF-CM66, g__JG30-KF-CM66, s__metagenome,
Zotu231,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Thermomicrobiales, f__Thermomicrobiaceae, g__Nitrolancea, s__uncultured_Chloroflexi,
Zotu393,d__Bacteria, p__Acidobacteriota, c__Thermoanaerobaculia, o__Thermoanaerobaculales, f__Thermoanaerobaculaceae, g__Subgroup_10,,
Zotu332,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Cavicella, s__uncultured_bacterium,
Zotu415,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Saprospiraceae, g__uncultured, s__uncultured_soil,
Zotu330,d__Bacteria, p__Actinobacteriota, c__Rubrobacteria, o__Rubrobacterales, f__Rubrobacteriaceae, g__Rubrobacter, s__metagenome,
Zotu297,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__uncultured, g__uncultured, s__uncultured_Xanthomonadaceae,
Zotu223,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu241,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Ferruginibacter,,
Zotu349,d__Bacteria, p__Acidobacteriota, c__Thermoanaerobaculia, o__Thermoanaerobaculales, f__Thermoanaerobaculaceae, g__Subgroup_10, s__metagenome,
Zotu436,d__Bacteria, p__Planctomycetota, c__vadinHA49, o__vadinHA49, f__vadinHA49, g__vadinHA49, s__uncultured_Planctomycetales,
Zotu158,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu266,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu98,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Thermomicrobiales, f__JG30-KF-CM45, g__JG30-KF-CM45, s__uncultured_bacterium,
Zotu806,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Sphingobacteriales, f__NS11-12_marine_group, g__NS11-12_marine_group, s__metagenome,
Zotu273,d__Bacteria, p__Chloroflexi, c__TK10, o__TK10, f__TK10, g__TK10, s__uncultured_Chloroflexus,
Zotu244,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__Microtrichales, f__Iamiaceae, g__Iamia,,
Zotu233,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__uncultured, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu410,d__Bacteria, p__Chloroflexi, c__KD4-96, o__KD4-96, f__KD4-96, g__KD4-96,,
Zotu311,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14, s__uncultured_bacterium,
Zotu252,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__uncultured,,
Zotu215,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__BIrii41, g__BIrii41, s__uncultured_bacterium,
Zotu178,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__uncultured, s__uncultured_bacterium,
Zotu143,d__Bacteria, p__Actinobacteriota, c__MB-A2-108, o__MB-A2-108, f__MB-A2-108, g__MB-A2-108, s__uncultured_bacterium,
Zotu278,d__Bacteria, p__Acidobacteriota, c__Subgroup_25, o__Subgroup_25, f__Subgroup_25, g__Subgroup_25,,
Zotu202,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Gemmata, s__Gemmata_sp.,
Zotu154,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Fimbriiglobus, s__uncultured_bacterium,
Zotu192,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__uncultured, s__uncultured_compost,
Zotu289,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Roseisolibacter, s__uncultured_Gemmatimonadetes,M
Zotu444,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium, s__uncultured_bacterium,
Zotu271,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu153,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pirellula, s__uncultured_bacterium,
Zotu175,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__uncultured,,
Zotu240,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14, s__uncultured_Rubrobacteria,
Zotu276,d__Bacteria, p__Planctomycetota, c__OM190, o__OM190, f__OM190, g__OM190, s__uncultured_bacterium,
Zotu200,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Burkholderiaceae, g__Burkholderia-Caballeronia-Paraburkholderia,,
Zotu369,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Polyangiaceae, g__Pajaroellobacter, s__uncultured_bacterium,
Zotu115,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__C0119, f__C0119, g__C0119, s__uncultured_bacterium,
Zotu237,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingobium,,
Zotu265,d__Bacteria, p__Actinobacteriota, c__MB-A2-108, o__MB-A2-108, f__MB-A2-108, g__MB-A2-108, s__uncultured_bacterium,
Zotu218,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14,,
Zotu251,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Diplorickettsiales, f__Diplorickettsiaceae, g__Aquicella,,
Zotu360,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__uncultured, s__uncultured_Gemmatimonadales,
Zotu152,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Streptosporangiales, f__Thermomonosporaceae,,,
Zotu147,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae,,,
Zotu185,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Streptosporangiales, f__Streptosporangiaceae, g__uncultured, s__uncultured_bacterium,
Zotu211,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Propionibacteriales, f__Nocardioidaceae, g__Marmoricola,,
Zotu229,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Chthoniobacterales, f__Chthoniobacteraceae, g__Chthoniobacter, s__bacterium_Ellin506,M
Zotu210,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Thermomicrobiales, f__JG30-KF-CM45, g__JG30-KF-CM45, s__uncultured_Chloroflexi,
Zotu85,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia, o__Microtrichales, f__uncultured, g__uncultured,,
Zotu148,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Phaselicystidaceae, g__Phaselicystis, s__Phaselicystis_flava,
Zotu248,d__Bacteria, p__Acidobacteriota, c__Acidobacteriae, o__Acidobacteriales, f__Acidobacteriaceae_(Subgroup_1), g__uncultured,,
Zotu131,d__Bacteria, p__Myxococcota, c__Polyangia, o__Blfdi19, f__Blfdi19, g__Blfdi19, s__metagenome,
Zotu167,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu170,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Chthoniobacterales, f__Chthoniobacteraceae, g__Candidatus_Udaeobacter,,
Zotu287,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__SC-I-84, g__SC-I-84, s__uncultured_bacterium,
Zotu285,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__uncultured,,
Zotu313,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Flavisolibacter,,
Zotu161,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group, s__uncultured_bacterium,
Zotu130,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Chloroplast, f__Chloroplast, g__Chloroplast,,
Zotu169,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__A0839, g__A0839, s__uncultured_bacterium,
Zotu181,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__Nostocaceae, g__Nostoc_PCC-73102,,
Zotu132,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__Conexibacter, s__uncultured_Conexibacteraceae,
Zotu103,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae,,,
Zotu230,d__Archaea, p__Crenarchaeota, c__Nitrososphaeria, o__Nitrososphaerales, f__Nitrososphaeraceae, g__Nitrososphaeraceae,,
Zotu141,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Opitutales, f__Opitutaceae,,,
Zotu99,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Roseisolibacter, s__uncultured_bacterium,
Zotu126,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__11-24, f__11-24, g__11-24, s__uncultured_Acidobacteria,
Zotu194,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__uncultured, s__uncultured_bacterium,
Zotu189,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__Pir4_lineage, s__uncultured_Planctomycetaceae,
Zotu134,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Mycobacteriaceae, g__Mycobacterium,,
Zotu136,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Gemmatimonas, s__metagenome,
Zotu193,d__Bacteria, p__Latescibacterota, c__Latescibacterota, o__Latescibacterota, f__Latescibacterota, g__Latescibacterota, s__uncultured_Desulfuromonadales,
Zotu73,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Obscuribacterales, f__Obscuribacteraceae, g__Obscuribacteraceae, s__uncultured_bacterium,
Zotu150,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Chthoniobacterales, f__Chthoniobacteraceae, g__Candidatus_Udaeobacter,,
Zotu116,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium,,
Zotu195,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium,,
Zotu123,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__Ellin516,,
Zotu71,d__Bacteria, p__Verrucomicrobiota, c__Chlamydiae, o__Chlamydiales, f__Parachlamydiaceae, g__Candidatus_Protochlamydia, s__Candidatus_Protochlamydia,
Zotu198,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14,,
Zotu310,d__Archaea, p__Crenarchaeota, c__Nitrososphaeria, o__Nitrososphaerales, f__Nitrososphaeraceae,,,
Zotu487,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__uncultured, s__uncultured_Caulobacteraceae,
Zotu166,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Phaselicystidaceae, g__Phaselicystis, s__uncultured_bacterium,
Zotu201,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__A0839, g__A0839, s__metagenome,
Zotu151,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingosinicella, s__uncultured_bacterium,
Zotu137,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__NS9_marine_group, g__NS9_marine_group, s__metagenome,
Zotu146,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae, g__uncultured, s__uncultured_Ktedonobacterales,
Zotu100,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__Geodermatophilaceae, g__Blastococcus,,
Zotu82,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu319,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Gaiellales, f__uncultured, g__uncultured,,
Zotu127,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae, g__HSB_OF53-F07,,
Zotu50,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Xanthobacteraceae,,,
Zotu46,d__Bacteria, p__Hydrogenedentes, c__Hydrogenedentia, o__Hydrogenedentiales, f__Hydrogenedensaceae, g__Hydrogenedensaceae, s__uncultured_bacterium,
